,Algorithm,2^N,TypeArray,Time
146,mergesort_combined,2,Ascending,1.160000000055561e-05
147,mergesort_combined,2,Ascending,9.699999999668307e-06
148,mergesort_combined,2,Ascending,9.699999999668307e-06
149,mergesort_combined,2,Ascending,9.400000003267905e-06
150,python_sort,2,Descending,7.799999998781004e-06
151,python_sort,2,Descending,2.2000000043931323e-06
152,python_sort,2,Descending,1.900000000887303e-06
153,python_sort,2,Descending,1.6000000044869012e-06
154,python_sort,2,Descending,1.6999999985500835e-06
155,numpy_sort,2,Descending,7.899999999949614e-06
156,numpy_sort,2,Descending,2.099999996119095e-06
157,numpy_sort,2,Descending,1.499999996212864e-06
158,numpy_sort,2,Descending,1.4000000021496817e-06
159,numpy_sort,2,Descending,1.5000000033182914e-06
160,iterative_quicksort,2,Descending,9.599999998499698e-06
161,iterative_quicksort,2,Descending,2.600000001962144e-06
162,iterative_quicksort,2,Descending,4.500000002849447e-06
163,iterative_quicksort,2,Descending,2.2999999984563146e-06
164,iterative_quicksort,2,Descending,1.1999999998124622e-06
165,mergesort,2,Descending,8.800000003361674e-06
166,mergesort,2,Descending,1.0999999986438525e-06
167,mergesort,2,Descending,8.99999996306633e-07
168,mergesort,2,Descending,1.4000000021496817e-06
169,mergesort,2,Descending,1.1999999998124622e-06
170,mergesort_combined,2,Descending,4.7599999994929476e-05
171,mergesort_combined,2,Descending,1.1999999998124622e-05
172,mergesort_combined,2,Descending,1.0000000003174137e-05
173,mergesort_combined,2,Descending,9.299999994993868e-06
174,mergesort_combined,2,Descending,9.599999998499698e-06
175,python_sort,2,Random,8.600000001024455e-06
176,python_sort,2,Random,2.3999999996249244e-06
177,python_sort,2,Random,1.900000000887303e-06
178,python_sort,2,Random,1.6999999985500835e-06
179,python_sort,2,Random,1.5999999973814738e-06
180,numpy_sort,2,Random,7.799999998781004e-06
181,numpy_sort,2,Random,1.900000000887303e-06
182,numpy_sort,2,Random,1.5000000033182914e-06
183,numpy_sort,2,Random,1.5000000033182914e-06
184,numpy_sort,2,Random,1.5999999973814738e-06
185,iterative_quicksort,2,Random,8.699999995087637e-06
186,iterative_quicksort,2,Random,1.300000000981072e-06
187,iterative_quicksort,2,Random,1.300000000981072e-06
188,iterative_quicksort,2,Random,1.1999999998124622e-06
189,iterative_quicksort,2,Random,1.0999999986438525e-06
190,mergesort,2,Random,9.199999993825259e-06
191,mergesort,2,Random,1.00000000458067e-06
192,mergesort,2,Random,1.00000000458067e-06
193,mergesort,2,Random,8.99999996306633e-07
194,mergesort,2,Random,8.99999996306633e-07
195,mergesort_combined,2,Random,6.259999999969068e-05
196,mergesort_combined,2,Random,2.7300000006391656e-05
197,mergesort_combined,2,Random,2.3199999994005793e-05
198,mergesort_combined,2,Random,2.2599999994099562e-05
199,mergesort_combined,2,Random,2.4899999999661304e-05
200,python_sort,2,Structured,8.600000001024455e-06
201,python_sort,2,Structured,2.2999999984563146e-06
202,python_sort,2,Structured,1.900000000887303e-06
203,python_sort,2,Structured,1.7999999997186933e-06
204,python_sort,2,Structured,1.5999999973814738e-06
205,numpy_sort,2,Structured,8.499999999855845e-06
206,numpy_sort,2,Structured,2.0000000020559128e-06
207,numpy_sort,2,Structured,1.300000000981072e-06
208,numpy_sort,2,Structured,1.499999996212864e-06
209,numpy_sort,2,Structured,1.3999999950442543e-06
210,iterative_quicksort,2,Structured,7.099999997706163e-06
211,iterative_quicksort,2,Structured,1.300000000981072e-06
212,iterative_quicksort,2,Structured,1.2000000069178896e-06
213,iterative_quicksort,2,Structured,1.1999999998124622e-06
214,iterative_quicksort,2,Structured,1.1999999998124622e-06
215,mergesort,2,Structured,4.500000002849447e-06
216,mergesort,2,Structured,9.000000034120603e-07
217,mergesort,2,Structured,8.000000022434506e-07
218,mergesort,2,Structured,8.000000022434506e-07
219,mergesort,2,Structured,8.000000022434506e-07
220,mergesort_combined,2,Structured,3.999999999848569e-05
221,mergesort_combined,2,Structured,1.1899999996956012e-05
222,mergesort_combined,2,Structured,9.800000000836917e-06
223,mergesort_combined,2,Structured,9.399999996162478e-06
224,mergesort_combined,2,Structured,9.400000003267905e-06
225,python_sort,2,Integers,8.499999999855845e-06
226,python_sort,2,Integers,2.199999997287705e-06
227,python_sort,2,Integers,1.900000000887303e-06
228,python_sort,2,Integers,1.6999999985500835e-06
229,python_sort,2,Integers,1.6000000044869012e-06
230,numpy_sort,2,Integers,8.399999998687235e-06
231,numpy_sort,2,Integers,1.900000000887303e-06
232,numpy_sort,2,Integers,1.5000000033182914e-06
233,numpy_sort,2,Integers,1.300000000981072e-06
234,numpy_sort,2,Integers,1.300000000981072e-06
235,iterative_quicksort,2,Integers,7.699999997612395e-06
236,iterative_quicksort,2,Integers,1.300000000981072e-06
237,iterative_quicksort,2,Integers,1.0999999986438525e-06
238,iterative_quicksort,2,Integers,9.999999974752427e-07
239,iterative_quicksort,2,Integers,1.1999999998124622e-06
240,mergesort,2,Integers,1.0400000000743148e-05
241,mergesort,2,Integers,1.5000000033182914e-06
242,mergesort,2,Integers,8.99999996306633e-07
243,mergesort,2,Integers,1.00000000458067e-06
244,mergesort,2,Integers,1.1999999998124622e-06
245,mergesort_combined,2,Integers,6.739999999894053e-05
246,mergesort_combined,2,Integers,2.8999999997836312e-05
247,mergesort_combined,2,Integers,2.759999999568663e-05
248,mergesort_combined,2,Integers,2.289999999760539e-05
249,mergesort_combined,2,Integers,2.769999999685524e-05
250,python_sort,3,Ascending,9.400000003267905e-06
251,python_sort,3,Ascending,4.4999999957440195e-06
252,python_sort,3,Ascending,7.099999997706163e-06
253,python_sort,3,Ascending,4.500000002849447e-06
254,python_sort,3,Ascending,2.199999997287705e-06
255,numpy_sort,3,Ascending,8.099999995181406e-06
256,numpy_sort,3,Ascending,2.0000000020559128e-06
257,numpy_sort,3,Ascending,1.499999996212864e-06
258,numpy_sort,3,Ascending,1.4000000021496817e-06
259,numpy_sort,3,Ascending,1.4000000021496817e-06
260,iterative_quicksort,3,Ascending,8.200000003455443e-06
261,iterative_quicksort,3,Ascending,1.1999999998124622e-06
262,iterative_quicksort,3,Ascending,1.00000000458067e-06
263,iterative_quicksort,3,Ascending,1.00000000458067e-06
264,iterative_quicksort,3,Ascending,9.999999974752427e-07
265,mergesort,3,Ascending,9.599999998499698e-06
266,mergesort,3,Ascending,1.300000000981072e-06
267,mergesort,3,Ascending,1.300000000981072e-06
268,mergesort,3,Ascending,1.300000000981072e-06
269,mergesort,3,Ascending,1.2999999938756446e-06
270,mergesort_combined,3,Ascending,5.300000000119098e-05
271,mergesort_combined,3,Ascending,1.3700000003780133e-05
272,mergesort_combined,3,Ascending,1.0000000003174137e-05
273,mergesort_combined,3,Ascending,1.0299999999574538e-05
274,mergesort_combined,3,Ascending,1.0299999999574538e-05
275,python_sort,3,Descending,1.6000000002236447e-05
276,python_sort,3,Descending,4.699999998081239e-06
277,python_sort,3,Descending,4.100000005280435e-06
278,python_sort,3,Descending,3.7999999946691787e-06
279,python_sort,3,Descending,3.399999997100167e-06
280,numpy_sort,3,Descending,1.089999999948077e-05
281,numpy_sort,3,Descending,2.099999996119095e-06
282,numpy_sort,3,Descending,1.499999996212864e-06
283,numpy_sort,3,Descending,1.5000000033182914e-06
284,numpy_sort,3,Descending,1.4000000021496817e-06
285,iterative_quicksort,3,Descending,8.999999998593466e-06
286,iterative_quicksort,3,Descending,1.5999999973814738e-06
287,iterative_quicksort,3,Descending,1.0999999986438525e-06
288,iterative_quicksort,3,Descending,1.00000000458067e-06
289,iterative_quicksort,3,Descending,9.999999974752427e-07
290,mergesort,3,Descending,4.700000005186666e-06
291,mergesort,3,Descending,1.300000000981072e-06
292,mergesort,3,Descending,1.1000000057492798e-06
293,mergesort,3,Descending,1.0999999986438525e-06
294,mergesort,3,Descending,1.0999999986438525e-06
295,mergesort_combined,3,Descending,4.00999999996543e-05
296,mergesort_combined,3,Descending,1.1999999998124622e-05
297,mergesort_combined,3,Descending,9.8999999949001e-06
298,mergesort_combined,3,Descending,9.399999996162478e-06
299,mergesort_combined,3,Descending,9.300000002099296e-06
300,python_sort,3,Random,1.3700000003780133e-05
301,python_sort,3,Random,4.599999996912629e-06
302,python_sort,3,Random,4.400000001680837e-06
303,python_sort,3,Random,2.3999999996249244e-06
304,python_sort,3,Random,2.2999999984563146e-06
305,numpy_sort,3,Random,9.79999999373149e-06
306,numpy_sort,3,Random,2.1000000032245225e-06
307,numpy_sort,3,Random,1.3999999950442543e-06
308,numpy_sort,3,Random,1.5000000033182914e-06
309,numpy_sort,3,Random,1.499999996212864e-06
310,iterative_quicksort,3,Random,8.399999998687235e-06
311,iterative_quicksort,3,Random,1.4000000021496817e-06
312,iterative_quicksort,3,Random,1.0999999986438525e-06
313,iterative_quicksort,3,Random,1.1000000057492798e-06
314,iterative_quicksort,3,Random,1.00000000458067e-06
315,mergesort,3,Random,5.19999999681886e-06
316,mergesort,3,Random,1.4000000021496817e-06
317,mergesort,3,Random,1.0999999986438525e-06
318,mergesort,3,Random,1.1999999998124622e-06
319,mergesort,3,Random,1.0999999986438525e-06
320,mergesort_combined,3,Random,4.17000000041412e-05
321,mergesort_combined,3,Random,1.1899999996956012e-05
322,mergesort_combined,3,Random,9.79999999373149e-06
323,mergesort_combined,3,Random,9.500000004436515e-06
324,mergesort_combined,3,Random,9.499999997331088e-06
325,python_sort,3,Structured,1.2800000000368073e-05
326,python_sort,3,Structured,4.0000000041118255e-06
327,python_sort,3,Structured,3.200000001868375e-06
328,python_sort,3,Structured,3.1000000006997652e-06
329,python_sort,3,Structured,2.9999999995311555e-06
330,numpy_sort,3,Structured,9.099999999762076e-06
331,numpy_sort,3,Structured,1.900000000887303e-06
332,numpy_sort,3,Structured,1.4000000021496817e-06
333,numpy_sort,3,Structured,1.499999996212864e-06
334,numpy_sort,3,Structured,1.6000000044869012e-06
335,iterative_quicksort,3,Structured,9.400000003267905e-06
336,iterative_quicksort,3,Structured,1.6999999985500835e-06
337,iterative_quicksort,3,Structured,1.1999999998124622e-06
338,iterative_quicksort,3,Structured,9.999999974752427e-07
339,iterative_quicksort,3,Structured,1.300000000981072e-06
340,mergesort,3,Structured,6.50000000490536e-06
341,mergesort,3,Structured,1.300000000981072e-06
342,mergesort,3,Structured,1.300000000981072e-06
343,mergesort,3,Structured,1.0999999986438525e-06
344,mergesort,3,Structured,1.0999999986438525e-06
345,mergesort_combined,3,Structured,6.690000000020291e-05
346,mergesort_combined,3,Structured,2.3299999995174403e-05
347,mergesort_combined,3,Structured,1.2699999999199463e-05
348,mergesort_combined,3,Structured,1.780000000195514e-05
349,mergesort_combined,3,Structured,1.749999999844931e-05
350,python_sort,3,Integers,9.299999994993868e-06
351,python_sort,3,Integers,2.9999999995311555e-06
352,python_sort,3,Integers,2.5999999948567165e-06
353,python_sort,3,Integers,2.3999999996249244e-06
354,python_sort,3,Integers,2.2999999984563146e-06
355,numpy_sort,3,Integers,8.100000002286833e-06
356,numpy_sort,3,Integers,1.900000000887303e-06
357,numpy_sort,3,Integers,1.2999999938756446e-06
358,numpy_sort,3,Integers,1.300000000981072e-06
359,numpy_sort,3,Integers,1.5000000033182914e-06
360,iterative_quicksort,3,Integers,7.700000004717822e-06
361,iterative_quicksort,3,Integers,1.1999999998124622e-06
362,iterative_quicksort,3,Integers,1.00000000458067e-06
363,iterative_quicksort,3,Integers,8.99999996306633e-07
364,iterative_quicksort,3,Integers,9.000000034120603e-07
365,mergesort,3,Integers,3.999999997006398e-06
366,mergesort,3,Integers,1.0999999986438525e-06
367,mergesort,3,Integers,1.0999999986438525e-06
368,mergesort,3,Integers,1.0999999986438525e-06
369,mergesort,3,Integers,1.1999999998124622e-06
370,mergesort_combined,3,Integers,3.879999999867323e-05
371,mergesort_combined,3,Integers,1.250000000396767e-05
372,mergesort_combined,3,Integers,9.8999999949001e-06
373,mergesort_combined,3,Integers,9.300000002099296e-06
374,mergesort_combined,3,Integers,9.400000003267905e-06
375,python_sort,4,Ascending,9.999999996068709e-06
376,python_sort,4,Ascending,3.500000005374204e-06
377,python_sort,4,Ascending,3.1000000006997652e-06
378,python_sort,4,Ascending,2.799999997193936e-06
379,python_sort,4,Ascending,2.9999999995311555e-06
380,numpy_sort,4,Ascending,8.300000004624053e-06
381,numpy_sort,4,Ascending,2.0000000020559128e-06
382,numpy_sort,4,Ascending,1.4000000021496817e-06
383,numpy_sort,4,Ascending,1.499999996212864e-06
384,numpy_sort,4,Ascending,1.4000000021496817e-06
385,iterative_quicksort,4,Ascending,8.600000001024455e-06
386,iterative_quicksort,4,Ascending,1.6999999985500835e-06
387,iterative_quicksort,4,Ascending,1.5000000033182914e-06
388,iterative_quicksort,4,Ascending,1.0999999986438525e-06
389,iterative_quicksort,4,Ascending,1.300000000981072e-06
390,mergesort,4,Ascending,9.599999998499698e-06
391,mergesort,4,Ascending,1.7999999997186933e-06
392,mergesort,4,Ascending,1.7999999997186933e-06
393,mergesort,4,Ascending,1.7999999997186933e-06
394,mergesort,4,Ascending,1.6999999985500835e-06
395,mergesort_combined,4,Ascending,5.679999999586016e-05
396,mergesort_combined,4,Ascending,1.2699999999199463e-05
397,mergesort_combined,4,Ascending,1.0000000003174137e-05
398,mergesort_combined,4,Ascending,9.600000005605125e-06
399,mergesort_combined,4,Ascending,9.399999996162478e-06
400,python_sort,4,Descending,1.0100000004342746e-05
401,python_sort,4,Descending,3.5999999994373866e-06
402,python_sort,4,Descending,3.200000001868375e-06
403,python_sort,4,Descending,3.7000000006059963e-06
404,python_sort,4,Descending,5.3000000050928975e-06
405,numpy_sort,4,Descending,8.600000001024455e-06
406,numpy_sort,4,Descending,3.1000000006997652e-06
407,numpy_sort,4,Descending,1.6999999985500835e-06
408,numpy_sort,4,Descending,1.4000000021496817e-06
409,numpy_sort,4,Descending,1.499999996212864e-06
410,iterative_quicksort,4,Descending,8.399999998687235e-06
411,iterative_quicksort,4,Descending,1.499999996212864e-06
412,iterative_quicksort,4,Descending,1.3999999950442543e-06
413,iterative_quicksort,4,Descending,1.1999999998124622e-06
414,iterative_quicksort,4,Descending,1.0999999986438525e-06
415,mergesort,4,Descending,5.39999999915608e-06
416,mergesort,4,Descending,1.7999999997186933e-06
417,mergesort,4,Descending,1.6999999985500835e-06
418,mergesort,4,Descending,1.5999999973814738e-06
419,mergesort,4,Descending,1.6999999985500835e-06
420,mergesort_combined,4,Descending,4.0999999995960934e-05
421,mergesort_combined,4,Descending,1.2399999995693634e-05
422,mergesort_combined,4,Descending,1.0199999998405929e-05
423,mergesort_combined,4,Descending,9.500000004436515e-06
424,mergesort_combined,4,Descending,9.599999998499698e-06
425,python_sort,4,Random,1.089999999948077e-05
426,python_sort,4,Random,4.199999999343618e-06
427,python_sort,4,Random,3.800000001774606e-06
428,python_sort,4,Random,3.500000005374204e-06
429,python_sort,4,Random,3.499999998268777e-06
430,numpy_sort,4,Random,8.300000004624053e-06
431,numpy_sort,4,Random,2.2999999984563146e-06
432,numpy_sort,4,Random,1.4000000021496817e-06
433,numpy_sort,4,Random,1.4000000021496817e-06
434,numpy_sort,4,Random,1.300000000981072e-06
435,iterative_quicksort,4,Random,9.499999997331088e-06
436,iterative_quicksort,4,Random,2.099999996119095e-06
437,iterative_quicksort,4,Random,2.0000000020559128e-06
438,iterative_quicksort,4,Random,1.900000000887303e-06
439,iterative_quicksort,4,Random,1.300000000981072e-06
440,mergesort,4,Random,9.900000002005527e-06
441,mergesort,4,Random,2.0000000020559128e-06
442,mergesort,4,Random,1.900000000887303e-06
443,mergesort,4,Random,2.1000000032245225e-06
444,mergesort,4,Random,1.7999999997186933e-06
445,mergesort_combined,4,Random,7.279999999809661e-05
446,mergesort_combined,4,Random,3.209999999853608e-05
447,mergesort_combined,4,Random,2.4899999999661304e-05
448,mergesort_combined,4,Random,2.769999999685524e-05
449,mergesort_combined,4,Random,1.4200000002517754e-05
450,python_sort,4,Structured,1.0800000005417587e-05
451,python_sort,4,Structured,3.800000001774606e-06
452,python_sort,4,Structured,3.399999997100167e-06
453,python_sort,4,Structured,3.1000000006997652e-06
454,python_sort,4,Structured,5.29999999798747e-06
455,numpy_sort,4,Structured,8.399999998687235e-06
456,numpy_sort,4,Structured,2.0000000020559128e-06
457,numpy_sort,4,Structured,1.6000000044869012e-06
458,numpy_sort,4,Structured,1.3999999950442543e-06
459,numpy_sort,4,Structured,1.5000000033182914e-06
460,iterative_quicksort,4,Structured,8.399999998687235e-06
461,iterative_quicksort,4,Structured,1.6999999985500835e-06
462,iterative_quicksort,4,Structured,1.4000000021496817e-06
463,iterative_quicksort,4,Structured,1.0999999986438525e-06
464,iterative_quicksort,4,Structured,1.0999999986438525e-06
465,mergesort,4,Structured,9.399999996162478e-06
466,mergesort,4,Structured,2.2000000043931323e-06
467,mergesort,4,Structured,1.900000000887303e-06
468,mergesort,4,Structured,1.700000005655511e-06
469,mergesort,4,Structured,1.8999999937818757e-06
470,mergesort_combined,4,Structured,5.000000000165983e-05
471,mergesort_combined,4,Structured,1.200000000523005e-05
472,mergesort_combined,4,Structured,1.0000000003174137e-05
473,mergesort_combined,4,Structured,9.399999996162478e-06
474,mergesort_combined,4,Structured,9.200000000930686e-06
475,python_sort,4,Integers,1.2200000000461841e-05
476,python_sort,4,Integers,4.599999996912629e-06
477,python_sort,4,Integers,3.800000001774606e-06
478,python_sort,4,Integers,3.5999999994373866e-06
479,python_sort,4,Integers,3.399999997100167e-06
480,numpy_sort,4,Integers,8.800000003361674e-06
481,numpy_sort,4,Integers,2.199999997287705e-06
482,numpy_sort,4,Integers,1.5999999973814738e-06
483,numpy_sort,4,Integers,1.5000000033182914e-06
484,numpy_sort,4,Integers,1.499999996212864e-06
485,iterative_quicksort,4,Integers,8.399999998687235e-06
486,iterative_quicksort,4,Integers,1.499999996212864e-06
487,iterative_quicksort,4,Integers,1.1999999998124622e-06
488,iterative_quicksort,4,Integers,1.1000000057492798e-06
489,iterative_quicksort,4,Integers,1.2000000069178896e-06
490,mergesort,4,Integers,5.50000000032469e-06
491,mergesort,4,Integers,4.599999996912629e-06
492,mergesort,4,Integers,1.900000000887303e-06
493,mergesort,4,Integers,1.700000005655511e-06
494,mergesort,4,Integers,1.7999999997186933e-06
495,mergesort_combined,4,Integers,3.869999999750462e-05
496,mergesort_combined,4,Integers,1.139999999821839e-05
497,mergesort_combined,4,Integers,9.800000000836917e-06
498,mergesort_combined,4,Integers,9.300000002099296e-06
499,mergesort_combined,4,Integers,9.399999996162478e-06
500,python_sort,5,Ascending,1.1299999997049781e-05
501,python_sort,5,Ascending,4.799999999249849e-06
502,python_sort,5,Ascending,4.599999996912629e-06
503,python_sort,5,Ascending,4.400000001680837e-06
504,python_sort,5,Ascending,4.2999999934068e-06
505,numpy_sort,5,Ascending,8.499999999855845e-06
506,numpy_sort,5,Ascending,1.900000000887303e-06
507,numpy_sort,5,Ascending,1.5999999973814738e-06
508,numpy_sort,5,Ascending,1.4000000021496817e-06
509,numpy_sort,5,Ascending,1.5999999973814738e-06
510,iterative_quicksort,5,Ascending,8.800000003361674e-06
511,iterative_quicksort,5,Ascending,1.7999999997186933e-06
512,iterative_quicksort,5,Ascending,1.4000000021496817e-06
513,iterative_quicksort,5,Ascending,1.1999999998124622e-06
514,iterative_quicksort,5,Ascending,1.300000000981072e-06
515,mergesort,5,Ascending,6.799999994200334e-06
516,mergesort,5,Ascending,2.9999999995311555e-06
517,mergesort,5,Ascending,2.8000000042993634e-06
518,mergesort,5,Ascending,2.799999997193936e-06
519,mergesort,5,Ascending,2.8000000042993634e-06
520,mergesort_combined,5,Ascending,3.999999999848569e-05
521,mergesort_combined,5,Ascending,1.200000000523005e-05
522,mergesort_combined,5,Ascending,9.300000002099296e-06
523,mergesort_combined,5,Ascending,9.099999999762076e-06
524,mergesort_combined,5,Ascending,9.099999999762076e-06
525,python_sort,5,Descending,1.200000000523005e-05
526,python_sort,5,Descending,5.000000001587068e-06
527,python_sort,5,Descending,4.9000000004184585e-06
528,python_sort,5,Descending,4.4999999957440195e-06
529,python_sort,5,Descending,4.400000001680837e-06
530,numpy_sort,5,Descending,7.999999994012796e-06
531,numpy_sort,5,Descending,2.2000000043931323e-06
